2021-02-05/23:10:27		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:08		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:08		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:08		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:09		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:09		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:09		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:10		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:10		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:10		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:11		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:11		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:11		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:11		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:12		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:12		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:12		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:13		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:13		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:13		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:13		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:14		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:14		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:14		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:15		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:15		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:15		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:16		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:16		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:17		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:17		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:17		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:17		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:18		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:18		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:18		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:19		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:19		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:19		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:20		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:20		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:21		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:21		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:22		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:22		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:23		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:23		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:23		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:23		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:24		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:24		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:24		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:25		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:25		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:25		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:25		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:26		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:26		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:26		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:26		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:26		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:26		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:27		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:27		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:27		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:27		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:27		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:28		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:28		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:28		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:28		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:29		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:29		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:29		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:29		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:29		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:30		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:30		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:30		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:30		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:30		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:31		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:31		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:31		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:31		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:32		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:32		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:32		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:32		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:32		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:32		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:33		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:33		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:33		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:33		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:33		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:33		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:34		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:34		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:34		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:34		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:34		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:35		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:35		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:35		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:36		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:36		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:37		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:37		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:38		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:38		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:38		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:39		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:39		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:39		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:39		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:40		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:40		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:40		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:40		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:41		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:41		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:41		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:42		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:42		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:42		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:43		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:43		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:43		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:44		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:44		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:44		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:44		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:44		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:44		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:45		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:45		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:45		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:45		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:45		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:45		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:46		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:46		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:46		 wafer_28042020_031911.csv: File loaded successfully!!
2021-02-14/16:06:46		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:46		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:47		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:47		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:47		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:47		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:47		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:47		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:48		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:48		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:48		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:48		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:48		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:49		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:49		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:49		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:49		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:49		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:49		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:50		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:50		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:50		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:50		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:50		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:50		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:50		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:51		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:51		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:51		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:51		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:51		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:51		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:52		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:52		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:52		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:53		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:53		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:53		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:53		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:54		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:54		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:55		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:55		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:56		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:56		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:56		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:57		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:58		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:58		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:59		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:06:59		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:00		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:00		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:01		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:02		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:02		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:02		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:03		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:03		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:03		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:03		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:04		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:04		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:04		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:05		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:05		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:05		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:05		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:06		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:06		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:06		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:06		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:07		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:07		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:07		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:07		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:08		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:08		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:09		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:09		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:09		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:10		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:07:10		 wafer_29012020_050617.csv: File loaded successfully!!
